senderAddress,text,label
BP-HDFCBK,HDFC Bank: Rs. 2500.00 credited to a/c XXXXXX1076 on 15-02-22 by a/c linked to VPA diwakarverma199778@oksbi (UPI Ref No  204612955840).,
BP-HDFCBK,HDFC Bank: Rs 2500.00 debited from a/c **1076 on 14-02-22 to VPA diwakarverma199778@oksbi(UPI Ref No 204595509833). Not you? Call on 18002586161 to report,
BP-HDFCBK,Your CONSUMER Loan Application No. 32357A00036 is Declined as application does not meet internal credit norms of the Bank.,
BK-FLPKRT,"Dear Customer, Sign Up for Flipkart Pay Later & Get Rs.100 Gift Card* + Credit Up to Rs.70,000. 

Enjoy Shop Now & Pay Later
http://fkrt.it/OvLHeaNNNN",
BP-HDFCBK,HDFC Bank: Rs 35.00 debited from a/c **1076 on 14-02-22 to VPA paytmqr2810050501011w4j7fgqcnxa@paytm(UPI Ref No 204585480416). Not you? Call on 18002586161 to report,
BP-HDFCBK,Your CONSUMER Loan Application No. 32357A00032 is Declined as application does not meet internal credit norms of the Bank.,
BP-HDFCBK,HDFC Bank: Rs 15.00 debited from a/c **1076 on 13-02-22 to VPA paytmqr2810050501011w4j7fgqcnxa@paytm(UPI Ref No 204469115060). Not you? Call on 18002586161 to report,
BP-HDFCBK,Your CONSUMER Loan Application No. 26513A00004 is Declined as application does not meet internal credit norms of the Bank.,
BP-SBOCAS,"Dear Customer, We have successfully generated your Free Credit report. 584451 is the Password for opening the same. Do not share it with anyone. -SBI",
QP-HDFCBN,"Let us take care of your needs!
Get upto Rs. 300 off on Grocery, Medicine & Fuel spends using HDFC Bank Debit Card.
Check details: hdfcbk.io/B7ATF9XF4Hcc 
T&C",
BP-HDFCBK,HDFC Bank: Rs 185.00 debited from a/c **1076 on 11-02-22 to VPA chandanprajapati9041218431@oksbi(UPI Ref No 204241911586). Not you? Call on 18002586161 to report,
BP-HDFCBK,HDFC Bank: Rs. 185.00 credited to a/c XXXXXX1076 on 11-02-22 by a/c linked to VPA diwakarverma199778@oksbi (UPI Ref No  204216675011).,
BZ-FLPKRT,"Dear Customer, Valentine's Day OFFER Save 5% FOREVER & 1000 Gift Card with Flipkart Axis Bank Credit Card Apply without Income Proof

http://fkrt.it/9EVTA0uuuN",
BP-HDFCBK,Your CONSUMER Loan Application No. 32357A00029 is Declined as application does not meet internal credit norms of the Bank.,
BP-HDFCBK,Your CONSUMER Loan Application No. 48683A00012 is Declined as application does not meet internal credit norms of the Bank.,
QP-BAJAJF,"CREDIT LIMIT UPDATE:
Check your Bajaj Finserv Insta EMI Card offer. Click https://eej.at/HHZxCX4B to apply for Insta EMI Card. T&C Bajaj Finserv",
AD-KOTAKB,"Rs.106.00 is debited from Kotak Bank a/c XXXX2691 to paytm-59415355@paytm on 05-05-22. To report fraud/raise dispute, click kotak.com/fraud. New balance: Rs. 1,356.34",
AX-KOTAKB,"Rs.200.00 is debited from Kotak Bank a/c XXXX2691 to 755854263548@paytm on 04-05-22. To report fraud/raise dispute, click kotak.com/fraud. New balance: Rs. 1,462.34",
VM-HDFCBK,HDFC Bank: Rs. 500.00 credited to a/c XXXXXX3729 on 04-05-22 by a/c linked to VPA 7447327473@paytm (UPI Ref No  212437445481).,
VK-CCARDD,"Dear 74473274XX, Apply for Axis Bank Aura Credit Card and enjoy Rs. 750 voucher from Amazon & Decathlon. Apply Now http://1kx.in/LcXa7K CCARDD",
QP-BAJAJF,"CREDIT LIMIT UPDATE:
Check your Bajaj Finserv Insta EMI Card offer. Click https://eej.at/Hq8i_Dvi to apply for Insta EMI Card. T&C Bajaj Finserv",
CP-LNTFIN,EMI of Rs. 3201 for loan ending 11350 is due on 03-May-2022.Please keep your account funded to avoid adverse credit rating and bounce charges of Rs 413 L&T Finance,
JK-SBIUPI,"Dear SBI User, your A/c X7677-debited by Rs30.0 on 01May22 transfer to ROSHANI DEEPAK Ref No 212142073366. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI",
AD-HOMECR,Home Credit's Monsoon Magic! Get 5% lower interest rate on a personal loan of upto 2 lakhs with just 2 documents. Click i9f.in/40l8bP to apply NOW!,
AD-HOMECR,5% OFF on interest rate! Apply for a personal loan of upto 2 lakhs and get 5% lower interest rate from Home Credit. Click NOW i9f.in/S0f3mU to apply!,
JK-HOMECR,New Normal New Rates! Get 5% discount on interest rate for personal loan of upto 2lakhs from Home Credit! LIMITED PERIOD OFFER! Click NOW 1kx.in/AH8pYK,
CP-HOMECR,Interest Rates DROPPED! 5% Lower interest rate on personal loan upto 2lakhs from Home Credit. LIMITED PERIOD OFFER. Click NOW 1kx.in/AgzZfw to apply!,
VK-HDFCBK,HDFC Bank: Rs 5.00 debited from a/c **3729 on 18-03-22 to VPA paytm-65983978@paytm(UPI Ref No 207711822407). Not you? Call on 18002586161 to report,
VM-UNIONB,A/c *7432 Debited for Rs.1 on 06-05-2022 20:33:44 by Mob Bk ref no 212639352778 Avl Bal Rs:40.3 -Union Bank of India,
BT-UNIONB,A/c *7432 Debited for Rs.1000 on 06-05-2022 18:44:17 by Mob Bk ref no 212636125086 Avl Bal Rs:41.3 -Union Bank of India,
JM-UNIONB,A/c *7432 Credited for Rs.1000 on 06-05-2022 18:43:48 by Mob Bk ref no 212618789415 Avl Bal Rs:1041.3 -Union Bank of India,
VM-UNIONB,A/c *7432 Debited for Rs.600 on 06-05-2022 15:11:22 by Mob Bk ref no 212632070103 Avl Bal Rs:41.3 -Union Bank of India,
JM-UNIONB,A/c *7432 Credited for Rs.200 on 06-05-2022 15:10:03 by Mob Bk ref no 212651840880 Avl Bal Rs:641.3 -Union Bank of India,
VK-SBIUPI,"Dear SBI User, your A/c X6032-debited by Rs100.0 on 03May22 transfer to Kumar Filling Ref No 212311576376. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI",
BP-SBIPSG,"Dear Customer, INR 202.95 credited to your A/c No XX6032 on 03/05/2022 through NEFT with UTR N123221179470240 by RZPX PVT LTD, INFO: YESB0000001-SBI",
BX-SBIINB,"Dear Customer, Your a/c no. XXXXXXXX6032 is credited by Rs.58.23 on 01-05-22 by a/c linked to mobile 7XXXXXX440-Cashfree (IMPS Ref no 212112623927).If not done by you, call 1800111109. -SBI",
VK-SBIUPI,"Rs190.0 debited@SBI UPI frm A/cX6032 on 29Apr22 RefNo 211948103680. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI",
BV-SBIINB,"Dear Customer, Your a/c no. XXXXXXXX6032 is credited by Rs.230.83 on 29-04-22 by a/c linked to mobile 7XXXXXX440-Cashfree (IMPS Ref no 211910752574).If not done by you, call 1800111109. -SBI",
BX-SBIINB,"Dear Customer, Your a/c no. XXXXXXXX6032 is credited by Rs.1.00 on 28-04-22 by a/c linked to mobile 5XXXXXX274-Razorpay Composite  (IMPS Ref no 211815495011).If not done by you, call 1800111109. -SBI",
JK-SBIINB,"Dear Customer, Your a/c no. XXXXXXXX6032 is credited by Rs.606.92 on 23-04-22 by a/c linked to mobile 7XXXXXX440-Cashfree (IMPS Ref no 211315925822).If not done by you, call 1800111109. -SBI",
BZ-SBIPSG,"Dear Customer, INR 109.58 credited to your A/c No XX6032 on 22/04/2022 through NEFT with UTR N112221154924418 by ANI TECHNOLOGIES PRIVATE LIMITED, INFO: YESB0000001-SBI",
BX-SBIUPI,"Dear SBI User, your A/c X6032-debited by Rs150.0 on 21Apr22 transfer to M Strilochan Ref No 211162318211. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI",
BP-SBIINB,"Dear Customer, Your a/c no. XXXXXXXX6032 is credited by Rs.718.66 on 17-04-22 by a/c linked to mobile 7XXXXXX440-Cashfree (IMPS Ref no 210719056037).If not done by you, call 1800111109. -SBI",
BV-SBIUPI,"Dear SBI User, your A/c X6032-debited by Rs255.31 on 12Apr22 transfer to V2 Retail Ref No 210249502575. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI",
BV-SBIUPI,"Rs210.0 debited!SBI UPI frm A/cX6032 on 05Apr22 RefNo 209504143930. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI",
VM-SBIINB,"Dear Customer, Your a/c no. XXXXXXXX6032 is credited by Rs.66.67 on 15-03-22 by a/c linked to mobile 7XXXXXX440-Cashfree (IMPS Ref no 207411049256).If not done by you, call 1800111109. -SBI",
BZ-CBSSBI,"Your A/C XXXXX686032 Credited INR 700.00 on 08/01/22 -Deposit of Cash at S5NE002614621 CDM. Avl Bal INR 2,302.99-SBI",
BX-CBSSBI,"Your AC XXXXX686032 Debited INR 25.00 on 08/01/22 -CDM CHARGE DR. Avl Bal INR 2,302.99.-SBI",
BP-SBIISD,"Important! SMS sent by SBI will always bear the short codes 'SBI', e.g., SBIBNK, SBIINB, SBYONO, ATMSBI.  Do not act on messages received from strangers asking you to update KYC or unlock debit card by clicking on links. Such emails/ SMSs could be a fraud. Beware! & Stay Safe! - SBI Infosec Team",
VM-SBIINB,"Dear Customer, Your a/c no. XXXXXXXX6032 is credited by Rs.176.50 on 12-12-21 by a/c linked to mobile 7XXXXXX440-Cashfree (IMPS Ref no 134618982733).If not done by you, call 1800111109. -SBI",
BP-SBIINB,"Dear Customer, Your a/c no. XXXXXXXX6032 is credited by Rs.62.94 on 10-12-21 by a/c linked to mobile 7XXXXXX440-Cashfree (IMPS Ref no 134416813696).If not done by you, call 1800111109. -SBI",
JD-IDHANI,Get up to 5 Lakhs credit at 0% interest. Apply for Dhani One Freedom card now http://1kx.in/j6tFaC,
VM-CBSSBI,"Your A/C XXXXX686032 Credited INR 500.00 on 21/11/21 -Deposit of Cash at S5NL000201624 CDM. Avl Bal INR 4,808.08-SBI",
BX-CBSSBI,"Your AC XXXXX686032 Debited INR 25.00 on 21/11/21 -CDM CHARGE DR. Avl Bal INR 4,808.08.-SBI",
BT-SBIUPI,"Rs427.0 debited@SBI UPI frm A/cX6032 on 19Oct21 RefNo 129245322940. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI",
CANBNK,"Rs. INR 2,000.00 has been DEBITED to your A/c XXXX1525 on 05/05/2022. Avl Bal INR 862.95.To report fraud & stop further debit SMS SUSPECT to 56161- Canara Bank",
MPLPRO,Hey gamer! Don't miss out! The Deposit Cashback Coupon is credited to your wallet. Get 10%* cashback. Redeem now to play in GIGL - bit.ly/3Ij564X -MPL,
CANBNK,An amount of INR 80.00 has been DEBITED to your account XXXX1525 on 03/05/2022. Total Avail.bal INR 9.09. - Canara Bank,
CANBNK,An amount of INR 240.00 has been DEBITED to your account XXXX1525 on 03/05/2022. Total Avail.bal INR 209.09. - Canara Bank,
VM-CANBNK,An amount of INR 110.00 has been DEBITED to your account XXXX1525 on 30/04/2022. Total Avail.bal INR 3.61. - Canara Bank,
VM-CANBNK,An amount of INR 35.00 has been CREDITED to your account XXXX1525 on 30/04/2022.Total Avail.bal INR 113.61.- Canara Bank,
VM-CANBNK,An amount of INR 16.00 has been CREDITED to your account XXXX1525 on 30/04/2022.Total Avail.bal INR 20.55.- Canara Bank,
VM-CANBNK,An amount of INR 100.00 has been DEBITED to your account XXXX1525 on 30/04/2022. Total Avail.bal INR 4.55. - Canara Bank,
VM-CANBNK,An amount of INR 100.00 has been CREDITED to your account XXXX1525 on 30/04/2022.Total Avail.bal INR 104.55.- Canara Bank,
JD-HOMECR,"Dear Customer, Congratulations!
Ab milega 5 Lakh tak ka Home Credit Personal Loan turant Bank A/c me!
Apply karein aaj hi- bit.ly/30g05oM",
PAYSNS,"Dear Suraj, Unlock celebrations with Paysense loan of Rs. 5 Lakhs . Click on the given link to check your credit line -gpsh.in/puJNdnQjSBB",
RUFILO,"Your A/C No. XXXX Can Be Credited by Rs.20,000/- by Rufilo. 
Quick Approvals and Best EMI Options.
Check Now: fr3.in/s/h1s0mMhYKO",
MPLAPP,We have credited Rs.5 in your wallet. Use it to play 25+ games on MPL. Win upto Rs.10000 real cash on spinwheel everyday this GIGL. Play now: bit.ly/3L4xZ5m,
BT-CANBNK,An amount of INR 1.00 has been CREDITED to your account XXXX1525 on 23/03/2022.Total Avail.bal INR 89.45.- Canara Bank,
BT-CANBNK,An amount of INR 1.00 has been DEBITED to your account XXXX1525 on 23/03/2022. Total Avail.bal INR 88.45. - Canara Bank,
JK-CANBNK,Your A/c No. XXXXXXXXX1525 is credited by Rs.50.00 on 22-03-22 by A/c number linked to mobile - ZOMATO LIMITED 9XXXXXX999 (IMPS Ref no 208121059650). - Canara Bank.,
BG-CANBNK,An amount of INR 30.00 has been CREDITED to your account XXXX1525 on 22/03/2022.Total Avail.bal INR 129.45.- Canara Bank,
BT-CANBNK,An amount of INR 70.00 has been CREDITED to your account XXXX1525 on 22/03/2022.Total Avail.bal INR 99.45.- Canara Bank,
BT-CANBNK,An amount of INR 370.00 has been DEBITED to your account XXXX1525 on 22/03/2022. Total Avail.bal INR 29.45. - Canara Bank,
BG-CANBNK,An amount of INR 250.00 has been CREDITED to your account XXXX1525 on 22/03/2022.Total Avail.bal INR 259.45.- Canara Bank,
BG-CANBNK,An amount of INR 250.00 has been DEBITED to your account XXXX1525 on 22/03/2022. Total Avail.bal INR 9.45. - Canara Bank,
BG-CANBNK,An amount of INR 40.00 has been DEBITED to your account XXXX1525 on 22/03/2022. Total Avail.bal INR 9.45. - Canara Bank,
BP-CANBNK,An amount of INR 40.00 has been CREDITED to your account XXXX1525 on 22/03/2022.Total Avail.bal INR 49.45.- Canara Bank,
LOANFR,"Hi, cash problem? Don't worry! Get a Instant Navi Personal Loan:
 From Rs. 1L - Rs. 5L,Flexible EMIs,0 paperwork & no bank visits. Instant Bank Credit Apply Now: https://bit.ly/3mobHl1",
BG-CANBNK,An amount of INR 40.00 has been DEBITED to your account XXXX1525 on 21/03/2022. Total Avail.bal INR 9.45. - Canara Bank,
BG-CANBNK,An amount of INR 164.00 has been CREDITED to your account XXXX1525 on 20/03/2022.Total Avail.bal INR 169.45.- Canara Bank,
QP-BAJAJF,Protect your credit/debit card from unauthorised transactions upto Rs 2 Lacs at just Rs 499. Click https://zgz.nu/Hpmu9cFR -BFL,
TM-OLAMNY,"Upgrade to OlaMoney Postpaid+ and use on Myntra, Zomato & 20K+ apps. Get a credit limit up to Rs.25K and pay once in 30 days. Click: https://bit.ly/3tfyRxP",
BG-CANBNK,An amount of INR 102.00 has been CREDITED to your account XXXX1525 on 20/03/2022.Total Avail.bal INR 102.45.- Canara Bank,
AX-CANBNK,An amount of INR 10.00 has been DEBITED to your account XXXX1525 on 19/03/2022. Total Avail.bal INR 70.45. - Canara Bank,
AD-CANBNK,An amount of INR 110.00 has been DEBITED to your account XXXX1525 on 19/03/2022. Total Avail.bal INR 80.45. - Canara Bank,
AD-CANBNK,An amount of INR 80.00 has been CREDITED to your account XXXX1525 on 19/03/2022.Total Avail.bal INR 190.45.- Canara Bank,
LOANFR,"Hi, cash problem? Don't worry! Get a Instant Navi Personal Loan:
 From Rs. 1L - Rs. 5L,Flexible EMIs,0 paperwork & no bank visits. Instant Bank Credit Apply Now: https://bit.ly/3mobHl1",
JD-CANBNK,Your A/c No. XXXXXXXXX1525 is credited by Rs.30.00 on 18-03-22 by A/c number linked to mobile - ZOMATO LIMITED 9XXXXXX999 (IMPS Ref no 207720067563). - Canara Bank.,
AD-CANBNK,An amount of INR 100.00 has been DEBITED to your account XXXX1525 on 18/03/2022. Total Avail.bal INR 223.45. - Canara Bank,
AD-CANBNK,An amount of INR 300.00 has been CREDITED to your account XXXX1525 on 18/03/2022.Total Avail.bal INR 323.45.- Canara Bank,
AD-CANBNK,An amount of INR 20.00 has been CREDITED to your account XXXX1525 on 18/03/2022.Total Avail.bal INR 23.45.- Canara Bank,
CP-CRAPLY,"Dear Customer, Get Upto Rs.500000 Personal Loan within 4 Hours. Please start your application at http://f49.bz/fASRB0 -CreditHaat",
BP-HOMECR,"Dear Customer, Congratulations!
Ab milega Rs. 5 Lakh tak ka Home Credit Personal Loan turant Bank A/c me!
Apply karein aaj hi- bit.ly/30BvPVB",
AD-CANBNK,An amount of INR 100.00 has been CREDITED to your account XXXX1525 on 17/03/2022.Total Avail.bal INR 102.45.- Canara Bank,
BG-CANBNK,An amount of INR 230.00 has been DEBITED to your account XXXX1525 on 16/03/2022. Total Avail.bal INR 92.45. - Canara Bank,
BG-CANBNK,An amount of INR 10.00 has been CREDITED to your account XXXX1525 on 16/03/2022.Total Avail.bal INR 322.45.- Canara Bank,
BT-CANBNK,An amount of INR 20.00 has been DEBITED to your account XXXX1525 on 16/03/2022. Total Avail.bal INR 42.45. - Canara Bank,
AD-oONEMG,"Dear Hello, your Rs 300000 loan line of credit has been disbursed. Click on the link to confirm https://bit.ly/35Uo3wx Explore Tata1mg-Tata1mg",
BT-CANBNK,An amount of INR 20.00 has been CREDITED to your account XXXX1525 on 16/03/2022.Total Avail.bal INR 55.45.- Canara Bank,
BT-CANBNK,Your A/c No. XXXXXXXXX1525 is credited by Rs.20.00 on 16-03-22 by A/c number linked to mobile - ZOMATO LIMITED 9XXXXXX999 (IMPS Ref no 207513017393). - Canara Bank.,
AD-HOMECR,"Dear Customer, Congratulations!
Ab milega Rs. 5 Lakh tak ka Home Credit Personal Loan turant Bank A/c me!
Apply karein aaj hi- bit.ly/30BvPVB",
BT-CANBNK,An amount of INR 345.00 has been DEBITED to your account XXXX1525 on 15/03/2022. Total Avail.bal INR 25.45. - Canara Bank,
BG-CANBNK,An amount of INR 350.00 has been CREDITED to your account XXXX1525 on 15/03/2022.Total Avail.bal INR 370.45.- Canara Bank,
BT-CANBNK,An amount of INR 30.00 has been DEBITED to your account XXXX1525 on 15/03/2022. Total Avail.bal INR 20.45. - Canara Bank,
BG-CANBNK,An amount of INR 600.00 has been CREDITED to your account XXXX1525 on 15/03/2022.Total Avail.bal INR 630.45.- Canara Bank,
BG-CANBNK,An amount of INR 40.00 has been CREDITED to your account XXXX1525 on 15/03/2022.Total Avail.bal INR 40.45.- Canara Bank,
BT-CANBNK,An amount of INR 20.00 has been CREDITED to your account XXXX1525 on 14/03/2022.Total Avail.bal INR 210.45.- Canara Bank,
BG-CANBNK,An amount of INR 30.00 has been CREDITED to your account XXXX1525 on 14/03/2022.Total Avail.bal INR 120.45.- Canara Bank,
BT-CANBNK,An amount of INR 100.00 has been DEBITED to your account XXXX1525 on 14/03/2022. Total Avail.bal INR 90.45. - Canara Bank,
BT-CANBNK,An amount of INR 40.00 has been DEBITED to your account XXXX1525 on 14/03/2022. Total Avail.bal INR 190.45. - Canara Bank,
BT-CANBNK,An amount of INR 60.00 has been CREDITED to your account XXXX1525 on 13/03/2022.Total Avail.bal INR 230.45.- Canara Bank,
JD-CANBNK,Your A/c No. XXXXXXXXX1525 is credited by Rs.30.00 on 13-03-22 by A/c number linked to mobile - ZOMATO LIMITED 9XXXXXX999 (IMPS Ref no 207208106072). - Canara Bank.,
AD-iPaytm,"Payment of Rs. 1.00 at Paytm Genie has failed.
In case your money is debited, it will be automatically credited into your bank account within 7 days.
For future reference, your Order Id is 202203111959120086. :Paytm",
AD-iPaytm,"Payment of Rs. 1.00 at Paytm Genie has failed.
In case your money is debited, it will be automatically credited into your bank account within 7 days.
For future reference, your Order Id is 202203111958360005. :Paytm",
AD-HOMECR,"Dear Customer, Congratulations!
Ab milega 5 Lakhs tak ka Home Credit Personal Loan turant Bank A/c me!
Apply karein aaj hi- bit.ly/3qIstwj",
BG-CANBNK,An amount of INR 20.00 has been CREDITED to your account XXXX1525 on 11/03/2022.Total Avail.bal INR 60.45.- Canara Bank,
BG-CANBNK,An amount of INR 40.00 has been CREDITED to your account XXXX1525 on 11/03/2022.Total Avail.bal INR 40.45.- Canara Bank,
BT-CANBNK,An amount of INR 10.00 has been CREDITED to your account XXXX1525 on 11/03/2022.Total Avail.bal INR 20.45.- Canara Bank,
BT-CANBNK,An amount of INR 155.00 has been DEBITED to your account XXXX1525 on 10/03/2022. Total Avail.bal INR 100.45. - Canara Bank,
BT-CANBNK,An amount of INR 200.00 has been CREDITED to your account XXXX1525 on 10/03/2022.Total Avail.bal INR 255.45.- Canara Bank,
BT-CANBNK,An amount of INR 30.00 has been CREDITED to your account XXXX1525 on 10/03/2022.Total Avail.bal INR 55.45.- Canara Bank,
JD-CANBNK,An amount of INR 100.00 has been DEBITED to your account XXXX1525 on 10/03/2022. Total Avail.bal INR 25.45. - Canara Bank,
AX-HOMECR,"PAN+Aadhaar+5 mins = Instant Online Personal Loan from Home Credit
Get up to Rs 2 Lakhs without any physical verification
Stay safe & Apply today bit.ly/30BvPVB",
AX-CANBNK,An amount of INR 100.00 has been DEBITED to your account XXXX1525 on 20/02/2022. Total Avail.bal INR 287.06. - Canara Bank,
AX-CANBNK,An amount of INR 256.00 has been CREDITED to your account XXXX1525 on 20/02/2022.Total Avail.bal INR 487.06.- Canara Bank,
JM-CANBNK,An amount of INR 300.00 has been DEBITED to your account XXXX1525 on 20/02/2022. Total Avail.bal INR 231.06. - Canara Bank,
AD-CANBNK,An amount of INR 200.00 has been DEBITED to your account XXXX1525 on 19/02/2022. Total Avail.bal INR 831.06. - Canara Bank,
JM-CANBNK,"An amount of INR 100.00 has been DEBITED to your account XXXX1525 on 19/02/2022. Total Avail.bal INR 1,031.06. - Canara Bank",
VK-CANBNK,"Dear Customer, OTP for your NACH E-Mandate registration through Debit Card is 519899-Canara Bank.",
AX-CANBNK,"An amount of INR 1.00 has been CREDITED to your account XXXX1525 on 19/02/2022.Total Avail.bal INR 1,367.06.- Canara Bank",
JM-HEROFI,"Dear Customer, 587129 is your application code. Please share this code with our executive to authorize us to check your credit bureau for processing your loan application. Hero Fincorp",
AD-HEROFI,"Dear Customer, 587129 is your application code. Please share this code with our executive to authorize us to check your credit bureau for processing your loan application. Hero Fincorp",
JM-CANBNK,"An amount of INR 64.00 has been DEBITED to your account XXXX1525 on 19/02/2022. Total Avail.bal INR 1,346.06. - Canara Bank",
AX-CANBNK,"An amount of INR 50.00 has been DEBITED to your account XXXX1525 on 19/02/2022. Total Avail.bal INR 1,410.06. - Canara Bank",
AX-CANBNK,"An amount of INR 40.00 has been DEBITED to your account XXXX1525 on 18/02/2022. Total Avail.bal INR 1,550.06. - Canara Bank",
AD-CANBNK,"An amount of INR 199.00 has been DEBITED to your account XXXX1525 on 18/02/2022. Total Avail.bal INR 1,590.06. - Canara Bank",
JM-CANBNK,"An amount of INR 100.00 has been DEBITED to your account XXXX1525 on 18/02/2022. Total Avail.bal INR 1,999.06. - Canara Bank",
AX-CRUSER,"Dear Customer, Get Upto Rs. 500000 Loan Amount within 24 Hours. 
Please complete your application at tltx.in/graeU -CreditHaat",
AD-CANBNK,"An amount of INR 500.00 has been DEBITED to your account XXXX1525 on 18/02/2022. Total Avail.bal INR 2,099.06. - Canara Bank",
JM-CANBNK,Your A/c No. XXXXXXXXX1525 is credited by Rs.1.00 on 18-02-22 by A/c number linked to mobile - Cashfree Private Lim 6XXXXXX977 (IMPS Ref no 204909855864). - Canara Bank.,
